Adamant_arrow(p++)	/w/File:Adamant_arrow(p%2B%2B)_1.png	11 July 2005	/w/Update:Farming	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	48	32	59	11000	0.0	Venomous-looking arrows																							
Adamant_arrowtips	/w/File:Adamant_arrowtips.png	25 March 2002	/w/Update:Latest_RuneScape_News_(25_March_2002)	True	No	True	False	True	False	True	Drop	N/A	N/A	N/A	True	24	16	97	10000	0.0	I can make some arrows with these																							
Adamant_axe	/w/File:Adamant_axe.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	768	512	724	40	1.587	A powerful axe.																							
Adamant_battleaxe	/w/File:Adamant_battleaxe.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2496	1664	2213	125	3.175	A vicious looking axe.																							
Adamant_bolts	/w/File:Adamant_bolts_1.png	31 July 2006	/w/Update:Crossbows	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	34	23	191	11000	0.0	Adamantite crossbow bolts																							
Adamant_bolts_(p)	/w/File:Adamant_bolts_(p)_1.png	31 July 2006	/w/Update:Crossbows	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	34	23	357	11000	0.0	Some poisoned adamantite bolts																							
Adamant_bolts_(p+)	/w/File:Adamant_bolts_(p%2B)_1.png	31 July 2006	/w/Update:Crossbows	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	34	23	669	11000	0.0	Some poisoned adamantite bolts																							
Adamant_bolts_(p++)	/w/File:Adamant_bolts_(p%2B%2B)_1.png	31 July 2006	/w/Update:Crossbows	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	34	23	1895	11000	0.0	Super poisoned adamantite bolts																							
Adamant_bolts(unf)	/w/File:Adamant_bolts(unf)_1.png	31 July 2006	/w/Update:Crossbows	True	No	True	False	True	False	True	Drop	N/A	N/A	N/A	True	0	0	196	13000	0.0	Unfeathered adamantite crossbow bolts																							
Adamant_boots	/w/File:Adamant_boots.png	26 January 2005	/w/Update:Slayer_Skill	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1152	768	1011	125	1.36	These will protect my feet.																							
Adamant_brutal	/w/File:Adamant_brutal_1.png	17 May 2005	/w/Update:Zogre_Flesh_Eaters	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	57	38	213	11000	0.0	Blunt adamantite arrow... ouch																							
Adamant_cane	/w/File:Adamant_cane.png	12 June 2014	/w/Update:Treasure_Trail_Expansion	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	864	576	954	4	0.5	A diamond topped cane.																							
Adamant_chainbody	/w/File:Adamant_chainbody.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2880	1920	2619	125	7.711	A series of connected metal rings.																							
Adamant_claws	/w/File:Adamant_claws.png	9 August 2004	/w/Update:Death_Plateau_Quest	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	720	480	1839	125	0.907	A set of fighting claws.																							
Adamant_crossbow	/w/File:Adamant_crossbow.png	31 July 2006	/w/Update:Crossbows	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1060	706	1444	70	2.0	An adamantite crossbow.																							
Adamant_crossbow_(u)	/w/File:Adamant_crossbow_(u).png	31 July 2006	/w/Update:Crossbows	True	No	True	False	False	False	True	Drop	N/A	N/A	N/A	True	1039	693	1373	10000	8.0	An unstrung adamantite crossbow.																							
Adamant_dagger	/w/File:Adamant_dagger.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	480	320	306	125	0.51	Short and deadly.																							
Adamant_dagger(p)	/w/File:Adamant_dagger(p).png	27 February 2002	/w/Update:Latest_RuneScape_News_(27_February_2002)	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	480	320	627	125	0.51	A very dangerous poisoned dagger.																							
Adamant_dagger(p+)	/w/File:Adamant_dagger(p%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	480	320	3455	125	0.51	A very dangerous poisoned dagger.																							
Adamant_dagger(p++)	/w/File:Adamant_dagger(p%2B%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	480	320	7887	125	0.5	A very dangerous poisoned dagger.																							
Adamant_dart	/w/File:Adamant_dart.png	14 April 2003	/w/Update:New_Throwing_Weapons!	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	39	26	164	11000	0.0	A deadly throwing dart with an adamant tip																							
Adamant_dart(p)	/w/File:Adamant_dart(p).png	14 April 2003	/w/Update:New_Throwing_Weapons!	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	39	26	166	11000	0.0	A deadly poisoned dart with an adamant tip																							
Adamant_dart(p+)	/w/File:Adamant_dart(p%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	39	26	547	11000	0.0	A deadly poisoned dart with an adamant tip																							
Adamant_dart(p++)	/w/File:Adamant_dart(p%2B%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	39	26	1229	11000	0.0	A deadly poisoned dart with an adamant tip																							
Adamant_dart_tip	/w/File:Adamant_dart_tip.png	14 April 2003	/w/Update:New_Throwing_Weapons!	True	No	True	False	True	False	True	Drop	N/A	N/A	N/A	True	21	14	219	11000	0.0	A deadly-looking dart tip made of adamant - needs feathers for flight																							
Adamant_full_helm	/w/File:Adamant_full_helm.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2112	1408	1861	125	3.175	A full face helmet.																							
Adamant_full_helm_(g)	/w/File:Adamant_full_helm_(g).png	5 May 2004	/w/Update:Bigger_Banks_%26_Treasure_Trails	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2112	1408	22764	8	3.175	Adamant full helmet with gold trim.																							
Adamant_full_helm_(t)	/w/File:Adamant_full_helm_(t).png	5 May 2004	/w/Update:Bigger_Banks_%26_Treasure_Trails	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2112	1408	5992	8	3.175	Adamant full helmet with trim.																							
Adamant_gold-trimmed_set_(lg)	/w/File:Adamant_gold-trimmed_set_(lg).png	26 February 2015	/w/Update:The_Grand_Exchange	False	No	True	False	False	False	True	Drop	N/A	N/A	N/A	True	4800	3200	147309	8	6.0	A set containing a full helm, platebody, legs and kiteshield.																							
Adamant_gold-trimmed_set_(sk)	/w/File:Adamant_gold-trimmed_set_(sk).png	26 February 2015	/w/Update:The_Grand_Exchange	False	No	True	False	False	False	True	Drop	N/A	N/A	N/A	True	4800	3200	157483	8	6.0	A set containing a full helm, platebody, skirt and kiteshield.																							
Adamant_halberd	/w/File:Adamant_halberd.png	20 September 2004	/w/Update:Plague_City_Part_4_Released	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3840	2560	8741	125	3.628	An adamant halberd.																							
Adamant_hasta	/w/File:Adamant_hasta.png	3 July 2007	/w/Update:Barbarian_Training	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1248	832	981	125	2.721	An adamant-tipped, one-handed hasta.																							
Adamant_hasta(p)	/w/File:Adamant_hasta(p).png	3 July 2007	/w/Update:Barbarian_Training	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1248	832	4951	125	2.721	A poison-tipped, one-handed adamantite hasta.																							
Adamant_hasta(p+)	/w/File:Adamant_hasta(p%2B).png	3 July 2007	/w/Update:Barbarian_Training	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1248	832	5260	125	2.721	A poison-tipped, one-handed adamantite hasta.																							
Adamant_hasta(p++)	/w/File:Adamant_hasta(p%2B%2B).png	3 July 2007	/w/Update:Barbarian_Training	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1248	832	7655	125	2.721	A poison-tipped, one-handed adamantite hasta.																							
Adamant_hasta(kp)	/w/File:Adamant_hasta(kp).png	3 July 2007	/w/Update:Barbarian_Training	True	No	False	True	False	False	False	Drop	N/A	N/A	N/A	True	1248	832	N/A	N/A	2.721	N/A																							
Adamant_helm_(h1)	/w/File:Adamant_helm_(h1).png	5 December 2006	/w/Update:Treasure_Trails,_spiders_and_sheep	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2112	1408	4167	70	3.175	An adamant helmet with a heraldic design.																							
Adamant_helm_(h2)	/w/File:Adamant_helm_(h2).png	5 December 2006	/w/Update:Treasure_Trails,_spiders_and_sheep	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2112	1408	4106	70	3.175	An adamant helmet with a heraldic design.																							
Adamant_helm_(h3)	/w/File:Adamant_helm_(h3).png	5 December 2006	/w/Update:Treasure_Trails,_spiders_and_sheep	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2112	1408	3029	70	3.175	An adamant helmet with a heraldic design.																							
Adamant_helm_(h4)	/w/File:Adamant_helm_(h4).png	5 December 2006	/w/Update:Treasure_Trails,_spiders_and_sheep	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2112	1408	4128	70	3.175	An adamant helmet with a heraldic design.																							
Adamant_helm_(h5)	/w/File:Adamant_helm_(h5).png	5 December 2006	/w/Update:Treasure_Trails,_spiders_and_sheep	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2112	1408	3556	70	3.175	An adamant helmet with a heraldic design.																							
Adamant_javelin	/w/File:Adamant_javelin.png	21 January 2004	/w/Update:More_RS2_Updates	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	96	64	43	11000	0.0	An adamant tipped javelin																							
Adamant_javelin(p)	/w/File:Adamant_javelin(p).png	21 January 2004	/w/Update:More_RS2_Updates	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	96	64	121	11000	0.0	An adamant tipped javelin																							
Adamant_javelin(p+)	/w/File:Adamant_javelin(p%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	96	64	113	11000	0.0	An adamant tipped javelin																							
Adamant_javelin(p++)	/w/File:Adamant_javelin(p%2B%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	96	64	148	11000	0.0	An adamant tipped javelin																							
Adamant_javelin_heads	/w/File:Adamant_javelin_heads_1.png	6 May 2016	/w/Update:Monkey_Madness_II	True	No	True	False	True	False	True	Drop	N/A	N/A	N/A	True	264	176	137	10000	0.0	Needs a shaft																							
Adamant_kiteshield	/w/File:Adamant_kiteshield.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3264	2176	2999	125	5.896	A large metal shield.																							
Adamant_kiteshield_(g)	/w/File:Adamant_kiteshield_(g).png	5 May 2004	/w/Update:Bigger_Banks_%26_Treasure_Trails	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3264	2176	33496	8	5.896	Adamant kiteshield with gold trim.																							
Adamant_kiteshield_(t)	/w/File:Adamant_kiteshield_(t).png	5 May 2004	/w/Update:Bigger_Banks_%26_Treasure_Trails	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3264	2176	6415	8	5.896	Adamant kiteshield with trim.																							
Adamant_knife	/w/File:Adamant_knife.png	14 April 2003	/w/Update:New_Throwing_Weapons!	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	39	26	340	11000	0.0	A finely balanced throwing knife																							
Adamant_knife(p)	/w/File:Adamant_knife(p).png	14 April 2003	/w/Update:New_Throwing_Weapons!	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	39	26	507	11000	0.0	A finely balanced throwing knife																							
Adamant_knife(p+)	/w/File:Adamant_knife(p%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	39	26	306	7000	0.0	A finely balanced throwing knife																							
Adamant_knife(p++)	/w/File:Adamant_knife(p%2B%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	True	False	True	Drop	N/A	N/A	N/A	True	39	26	1987	7000	0.0	A finely balanced throwing knife																							
Adamant_longsword	/w/File:Adamant_longsword.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1920	1280	1671	125	2.041	A razor sharp longsword.																							
Adamant_mace	/w/File:Adamant_mace.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	864	576	627	125	2.041	A spiky mace.																							
Adamant_med_helm	/w/File:Adamant_med_helm.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1152	768	924	125	2.267	A medium sized helmet.																							
Adamant_pickaxe	/w/File:Adamant_pickaxe.png	27 May 2003	/w/Update:Sleeping_bags_and_pickaxes	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1920	1280	3918	40	2.721	Used for mining.																							
Adamant_platebody	/w/File:Adamant_platebody.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	9984	6656	9599	125	11.339	Provides excellent protection.																							
Adamant_platebody_(g)	/w/File:Adamant_platebody_(g).png	5 May 2004	/w/Update:Bigger_Banks_%26_Treasure_Trails	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	9984	6656	75149	8	11.339	Adamant platebody with gold trim.																							
Adamant_platebody_(t)	/w/File:Adamant_platebody_(t).png	5 May 2004	/w/Update:Bigger_Banks_%26_Treasure_Trails	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	9984	6656	13070	8	11.339	Adamant platebody with trim.																							
Adamant_platelegs	/w/File:Adamant_platelegs.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3840	2560	3586	125	10.432	These look pretty heavy.																							
Adamant_platelegs_(g)	/w/File:Adamant_platelegs_(g).png	5 May 2004	/w/Update:Bigger_Banks_%26_Treasure_Trails	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3840	2560	10562	8	10.432	Adamant platelegs with gold trim.																							
Adamant_platelegs_(t)	/w/File:Adamant_platelegs_(t).png	5 May 2004	/w/Update:Bigger_Banks_%26_Treasure_Trails	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3840	2560	5061	8	10.432	Adamant platelegs with trim.																							
Adamant_plateskirt	/w/File:Adamant_plateskirt.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3840	2560	4217	125	10.432	Designer leg protection.																							
Adamant_plateskirt_(g)	/w/File:Adamant_plateskirt_(g).png	26 October 2004	/w/Update:Treasure_Trails_and_Changes	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3840	2560	3793	8	10.432	Adamant plateskirt with gold trim.																							
Adamant_plateskirt_(t)	/w/File:Adamant_plateskirt_(t).png	26 October 2004	/w/Update:Treasure_Trails_and_Changes	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3840	2560	3568	8	10.432	Adamant plateskirt with trim.																							
Adamant_scimitar	/w/File:Adamant_scimitar.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1536	1024	1371	125	2.041	A vicious, curved sword.																							
Adamant_set_(lg)	/w/File:Adamant_set_(lg).png	26 February 2015	/w/Update:The_Grand_Exchange	False	No	True	False	False	False	True	Drop	N/A	N/A	N/A	True	4800	3200	18233	8	6.0	A set containing a full helm, platebody, legs and kiteshield.																							
Adamant_set_(sk)	/w/File:Adamant_set_(sk).png	26 February 2015	/w/Update:The_Grand_Exchange	False	No	True	False	False	False	True	Drop	N/A	N/A	N/A	True	4800	3200	20847	8	6.0	A set containing a full helm, platebody, skirt and kiteshield.																							
Adamant_shield_(h1)	/w/File:Adamant_shield_(h1).png	20 February 2006	/w/Update:Updates,_updates_and_more_updates...	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3264	2176	3938	70	5.896	A shield with a heraldic design																							
Adamant_shield_(h2)	/w/File:Adamant_shield_(h2).png	20 February 2006	/w/Update:Updates,_updates_and_more_updates...	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3264	2176	3664	70	5.896	A shield with a heraldic design																							
Adamant_shield_(h3)	/w/File:Adamant_shield_(h3).png	20 February 2006	/w/Update:Updates,_updates_and_more_updates...	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3264	2176	3165	70	5.896	A shield with a heraldic design																							
Adamant_shield_(h4)	/w/File:Adamant_shield_(h4).png	20 February 2006	/w/Update:Updates,_updates_and_more_updates...	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3264	2176	4260	70	5.896	A shield with a heraldic design																							
Adamant_shield_(h5)	/w/File:Adamant_shield_(h5).png	20 February 2006	/w/Update:Updates,_updates_and_more_updates...	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	3264	2176	3002	70	5.896	A shield with a heraldic design																							
Adamant_spear	/w/File:Adamant_spear.png	14 April 2003	/w/Update:New_Throwing_Weapons!	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1248	832	1005	125	2.721	An adamantite tipped spear.																							
Adamant_spear(p)	/w/File:Adamant_spear(p).png	14 April 2003	/w/Update:New_Throwing_Weapons!	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1248	832	1001	125	2.721	A poisoned adamantite tipped spear.																							
Adamant_spear(p+)	/w/File:Adamant_spear(p%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1248	832	1482	125	2.721	A poisoned adamantite tipped spear.																							
Adamant_spear(p++)	/w/File:Adamant_spear(p%2B%2B).png	11 July 2005	/w/Update:Farming	True	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	1248	832	3084	125	2.721	A poisoned adamantite tipped spear.																							
Adamant_spear(kp)	/w/File:Adamant_spear(kp).png	14 September 2004	/w/Update:Tai_Bwo_Wannai_Trio	True	No	False	True	False	False	False	Drop	N/A	N/A	N/A	True	1248	832	N/A	N/A	2.721	N/A																							
Adamant_sq_shield	/w/File:Adamant_sq_shield.png	4 January 2001	/w/Update:Runescape_beta_is_now_online!	False	No	True	True	False	False	True	Drop	N/A	N/A	N/A	True	2304	1536	2018	125	4.082	A medium square shield.																							
